time,open_4h,high_4h,low_4h,close_4h,volume_4h,ema20_4h_4h,ema78_4h_4h,ema200_4h_4h,rsi_4h_4h,macd_4h_4h,hist_4h_4h,ema20_gap_4h_4h,ema78_gap_4h_4h,ema200_gap_4h_4h,ema20_slope_4h_4h,ema78_slope_4h_4h,volatility_4h_4h,open_1h,high_1h,low_1h,close_1h,volume_1h,ema20_1h_1h,ema78_1h_1h,ema200_1h_1h,rsi_1h_1h,macd_1h_1h,hist_1h_1h,ema20_gap_1h_1h,ema78_gap_1h_1h,ema200_gap_1h_1h,ema20_slope_1h_1h,ema78_slope_1h_1h,volatility_1h_1h,open_1d,high_1d,low_1d,close_1d,volume_1d,ema20_1d_1d,ema78_1d_1d,ema200_1d_1d,rsi_1d_1d,macd_1d_1d,hist_1d_1d,ema20_gap_1d_1d,ema78_gap_1d_1d,ema200_gap_1d_1d,ema20_slope_1d_1d,ema78_slope_1d_1d,volatility_1d_1d,target,signal,ret,strategy_ret,position_change,fee_cost,strategy_ret_net,equity
2026-05-06 12:00:00,82522.88,82539.33,81136.0,81704.25,4508.6602,80529.71562803624,78350.18179134403,75770.41643113905,62.31383031024431,973.9932183066848,83.65793490845306,0.0145851051727152,0.0428086844468115,0.0783133292431312,0.0058744606132163,0.0036003055106199,0.0089756933442281,82522.88,82539.33,82164.61,82220.47,820.9281,81624.43198133001,80418.69790155772,79054.20739348124,64.23911476381036,362.2740535819612,66.77812911851237,0.0073022011204478,0.0224048902240106,0.0400517911811971,0.0030874832957676,0.0019179302297758,0.002983937322332,80905.53,82850.0,80731.14,81447.01,18798.77396,77470.80215068086,75101.10225506671,82096.2604873115,69.03001411256042,1952.8434964808691,198.0194006507395,0.0513252443363811,0.0844981971553574,-0.0079084051265874,0.0152343749344909,0.0060525230589068,0.0155940558463861,1,0,-0.0029298353512823283,-0.0,1.0,0.0004,-0.0004,1.0819775817342927
2026-05-06 16:00:00,81704.25,81907.51,81200.0,81464.87,2369.91746,80618.77794917564,78429.03465738596,75827.07766067996,60.10438944760422,928.5265550520272,30.5530173230361,0.0104949748972597,0.0387080544325958,0.0743506477270388,0.0054315525077401,0.0035394474091141,0.009036389160241,81704.25,81907.51,81431.16,81630.94,983.55485,81627.58954190336,80537.11218519657,79155.33492500313,52.34184947632153,220.11346990335733,-52.88984536910806,4.104565766847883e-05,0.01358166173488,0.0312752776214315,-1.552162662554757e-05,0.0010778469587291,0.0033917599761974,80905.53,82850.0,80731.14,81447.01,18798.77396,77470.80215068086,75101.10225506671,82096.2604873115,69.03001411256042,1952.8434964808691,198.0194006507395,0.0513252443363811,0.0844981971553574,-0.0079084051265874,0.0152343749344909,0.0060525230589068,0.0155940558463861,0,-1,-0.0002192356042549637,0.0002192356042549637,1.0,0.0004,-0.00018076439574503633,1.0817819987105208
2026-05-06 20:00:00,81464.86,81700.0,81000.0,81447.01,1418.81447,80697.65719211128,78505.43909643947,75882.99738544933,59.9336448780653,880.8982968889613,-13.660192672023754,0.0092859301491837,0.0374696446184699,0.0733235745326208,0.0036263023836129,0.0030969393498279,0.009040368374158,81464.86,81700.0,81302.35,81427.52,436.46876,81560.77663427475,80623.63475081384,79244.31426976483,48.83801651608368,91.65045990773068,-93.36734611539188,-0.0016338323367404,0.0099708385967806,0.027550313866091,-0.0006145022011686,0.0007863042640061,0.003204387426173,80905.53,82850.0,80731.14,81447.01,18798.77396,77470.80215068086,75101.10225506671,82096.2604873115,69.03001411256042,1952.8434964808691,198.0194006507395,0.0513252443363811,0.0844981971553574,-0.0079084051265874,0.0152343749344909,0.0060525230589068,0.0155940558463861,0,-1,-0.007515315786300714,0.007515315786300714,0.0,0.0,0.007515315786300714,1.0899119320427662
2026-05-07 00:00:00,81447.01,81490.03,80830.23,80834.91,2068.1731,80710.72888810068,78564.41304336506,75932.27014778316,54.24598144026028,784.715492950505,-87.87439728838422,0.0015385948511441,0.0288998144157419,0.0645659591458952,0.002247782183915,0.0027342789400481,0.0092765149792082,81447.01,81490.03,80980.0,81016.96,407.52958,81480.63107715055,80692.65794004237,79326.27424018134,41.49833415244896,0.1064650185144273,-98.23895955722938,-0.0056905680653297,0.0040189785320816,0.0213130614794747,-0.0009574308186067,0.0005684705115769,0.0031610792215392,81447.01,81708.32,79500.0,80006.0,16154.80338,77712.24956490174,75225.27688152072,82075.46187549747,62.02993735602279,1915.8887641649928,128.85173466789,0.0295159443709402,0.0635520840422944,-0.0252141362132897,0.0139027942191463,0.0059379709897033,0.0154698009994295,1,0,0.008457608228919833,0.0,1.0,0.0004,-0.0004,1.089475967269949
2026-05-07 04:00:00,80834.92,81708.32,80725.09,81518.58,2038.83969,80787.66708923395,78639.2020802419,75987.85532044203,58.93366194607744,754.9537463554298,-94.10891510676764,0.009047332805869,0.0366150449596378,0.0727843239717032,0.0020949106939425,0.0026797145186607,0.0093624932423018,80834.92,80989.59,80725.09,80979.19,387.82747,81326.5339187136,80724.67807495766,79392.79483137766,42.59851533315309,-100.75760061923938,-99.68594231572548,-0.0042709790025081,0.0031528391454966,0.0199816012522507,-0.0015261196338505,0.000247708315149,0.0027670662845247,81447.01,81708.32,79500.0,80006.0,16154.80338,77712.24956490174,75225.27688152072,82075.46187549747,62.02993735602279,1915.8887641649928,128.85173466789,0.0295159443709402,0.0635520840422944,-0.0252141362132897,0.0139027942191463,0.0059379709897033,0.0154698009994295,0,-1,-0.007997317912063817,0.007997317912063817,1.0,0.0004,0.007597317912063817,1.097753062550852
2026-05-07 08:00:00,81518.57,81590.0,80572.4,80866.65,2364.09693,80795.18927121167,78695.59316681806,76036.40054113415,53.32336983424857,671.0268651614751,-142.42863704057788,0.0008844676203238,0.0275880356931773,0.0635254881147718,0.001208611036479,0.0024221770181425,0.0082810691558332,81518.57,81590.0,81194.74,81231.24,647.38206,81325.91876101354,80782.78001569874,79468.35191693949,47.998584409301536,-52.24785219170735,-12.251843020231648,-0.0011641892579383,0.005551430443643,0.0221835238876363,0.0002718489653479,0.0006057422198173,0.0027575583857805,81447.01,81708.32,79500.0,80006.0,16154.80338,77712.24956490174,75225.27688152072,82075.46187549747,62.02993735602279,1915.8887641649928,128.85173466789,0.0295159443709402,0.0635520840422944,-0.0252141362132897,0.0139027942191463,0.0059379709897033,0.0154698009994295,0,-1,-0.012069499602122669,0.012069499602122669,0.0,0.0,0.012069499602122669,1.1110023927025385
2026-05-07 12:00:00,80866.65,81180.0,79699.52,79890.63,4826.66306,80709.04076919152,78725.84726386063,76074.75108301341,46.22807722058923,519.7660110618308,-234.95159291217783,-0.0101402613807785,0.0147954296666435,0.0501595977990473,-2.0915669235344048e-05,0.0020548008219252,0.0085576138313722,80866.65,81180.0,80846.87,81162.01,429.19223,81205.69218727817,80799.51272838734,79526.56630845624,48.48849817033006,-105.27978082222398,-28.39826075979822,-0.0005379202627499,0.0044863794269553,0.0205647466935819,-0.0010139832246119,0.0001613010078647,0.0025639827418503,81447.01,81708.32,79500.0,80006.0,16154.80338,77712.24956490174,75225.27688152072,82075.46187549747,62.02993735602279,1915.8887641649928,128.85173466789,0.0295159443709402,0.0635520840422944,-0.0252141362132897,0.0139027942191463,0.0059379709897033,0.0154698009994295,1,0,0.0031978718906084946,0.0,1.0,0.0004,-0.0004,1.1105579917454576
2026-05-07 16:00:00,79890.0,80269.06,79500.0,80146.11,3315.14425,80655.42831498281,78761.80328249707,76115.26211701328,48.17209076597433,415.71370644173294,-271.2031180258207,-0.0063147431688512,0.0175758636776991,0.0529571569600592,-0.0016368683366617,0.0015590341586892,0.008137478254814,79890.0,80020.0,79646.79,79801.08,1424.92395,80828.44976444116,80729.76677068071,79548.60845431793,30.26058764507093,-325.50546340897563,-144.3467637081951,-0.0127104969529321,-0.0115036473884375,0.0031738021643339,-0.0038253460695711,-0.0007705775769439,0.0031985459490461,81447.01,81708.32,79500.0,80006.0,16154.80338,77712.24956490174,75225.27688152072,82075.46187549747,62.02993735602279,1915.8887641649928,128.85173466789,0.0295159443709402,0.0635520840422944,-0.0252141362132897,0.0139027942191463,0.0059379709897033,0.0154698009994295,1,0,-0.0017481821638005712,-0.0,0.0,0.0,-0.0,1.1105579917454576
2026-05-07 20:00:00,80146.77,80371.23,79582.95,80006.0,1541.88635,80593.57799927017,78793.3019335731,76153.97592679424,47.165018494396655,318.276901324105,-294.91193851475896,-0.0072906305174277,0.0153908776084707,0.0505820480982983,-0.0024953375783888,0.0012416040444338,0.0073665221414804,80146.77,80371.23,79859.51,79879.99,400.51449,80578.60695313031,80666.23282389675,79569.42224964841,34.73589567754234,-360.4747142279375,-80.60502949268431,-0.0086700053469112,-0.0097468642872314,0.0039031042525002,-0.0022281818425126,-0.0005879021668796,0.0031970577680373,81447.01,81708.32,79500.0,80006.0,16154.80338,77712.24956490174,75225.27688152072,82075.46187549747,62.02993735602279,1915.8887641649928,128.85173466789,0.0295159443709402,0.0635520840422944,-0.0252141362132897,0.0139027942191463,0.0059379709897033,0.0154698009994295,1,0,-0.005338974576906685,-0.0,0.0,0.0,-0.0,1.1105579917454576
2026-05-08 00:00:00,80006.0,80142.84,79181.48,79578.85,3093.73664,80496.93723743492,78813.18922639402,76188.05427578137,44.13565962151743,204.235793025975,-327.1624374503112,-0.0114052443352833,0.0097148812415976,0.0445056086082054,-0.0026280021387339,0.0011094445543489,0.0074621673192028,80006.0,80142.84,79729.72,79831.99,958.06006,80347.23289328466,80589.02013989877,79581.34424654434,36.776990749989984,-366.1916193074576,-31.939651911454234,-0.0064127024009524,-0.0093937131706601,0.003149554155295,-0.0018762080652612,-0.0006651246902659,0.0031594364058289,80006.0,80500.0,79181.48,80193.17,16001.31009,77948.52770157775,75351.04632755817,82056.73260310445,62.56099669134907,1880.0330762917,74.39683743567775,0.0287964681900824,0.0642608684077544,-0.0227106605879399,0.0116320250160844,0.0055350076246338,0.014745071224804,1,0,0.0013012251370809746,0.0,0.0,0.0,0.0,1.1105579917454576
2026-05-08 04:00:00,79578.84,79778.95,79248.58,79682.4,2410.56518,80419.36226244112,78835.19456243468,76222.82388497757,45.05695275523375,120.8202717892418,-328.4623669496355,-0.00916399038376,0.0107465382976172,0.0453876665635351,-0.0029268464314613,0.0009318130982143,0.0074524369207386,79578.84,79748.0,79551.26,79655.23,317.73705,80105.33555435107,80494.08154917331,79582.68104016126,36.554625365499234,-380.9586930691876,-18.213895063583838,-0.0056189210273725,-0.0104212823232334,0.0009116174384992,-0.0022925390186329,-0.0009115913890609,0.0029044604814874,80006.0,80500.0,79181.48,80193.17,16001.31009,77948.52770157775,75351.04632755817,82056.73260310445,62.56099669134907,1880.0330762917,74.39683743567775,0.0287964681900824,0.0642608684077544,-0.0227106605879399,0.0116320250160844,0.0055350076246338,0.014745071224804,1,0,0.0068875937471764015,0.0,0.0,0.0,0.0,1.1105579917454576
2026-05-08 08:00:00,79682.4,80340.94,79666.05,80231.22,2348.19703,80401.44395173244,78870.53697857558,76262.70842343551,49.78379946847624,97.86987456057976,-281.13021134263806,-0.0021171753063866,0.0172521079930524,0.0520373805048991,-0.0023839870658115,0.0009802234848286,0.0070067983773436,79682.4,79987.27,79666.05,79886.01,628.59636,79967.1756186907,80414.41093159198,79586.29376234976,44.47921477082521,-315.73746548178315,37.97956406058944,-0.0010149866875095,-0.006570973106319,0.0037659278184911,-0.0011246169228681,-0.0007087718323306,0.0028141971493315,80006.0,80500.0,79181.48,80193.17,16001.31009,77948.52770157775,75351.04632755817,82056.73260310445,62.56099669134907,1880.0330762917,74.39683743567775,0.0287964681900824,0.0642608684077544,-0.0227106605879399,0.0116320250160844,0.0055350076246338,0.014745071224804,1,0,-0.0011102909814907358,-0.0,0.0,0.0,-0.0,1.1105579917454576
2026-05-08 12:00:00,80231.22,80500.0,79549.54,80142.14,3741.40163,80376.74833728172,78902.72946013062,76301.30973265506,49.04623595967585,71.6673710388568,-245.8661718914888,-0.0029188582784817,0.0157080819427881,0.0503376715393544,-0.0014930866226461,0.0011361072253959,0.0070086605548142,80231.22,80500.0,79966.14,80025.82,831.54339,80007.98085305704,80382.49987525264,79605.89437454185,47.89253585999501,-162.4642436838185,103.27276496675312,0.0002229670934419,-0.0044372826897169,0.0052750569384024,0.0006228381845514,-0.0002263333838383,0.0021870465635594,80006.0,80500.0,79181.48,80193.17,16001.31009,77948.52770157775,75351.04632755817,82056.73260310445,62.56099669134907,1880.0330762917,74.39683743567775,0.0287964681900824,0.0642608684077544,-0.0227106605879399,0.0116320250160844,0.0055350076246338,0.014745071224804,1,0,0.0004716619745865902,0.0,0.0,0.0,0.0,1.1105579917454576
2026-05-08 16:00:00,80142.13,80299.99,79738.75,80179.94,3047.90033,80358.00468611204,78935.06390417794,76339.90306864855,49.38888816869915,53.33700650144601,-211.3572291431197,-0.0022158923284316,0.0157708885538278,0.0503018313751106,-0.0007629701927858,0.0012668116353053,0.0069899434397101,80142.13,80182.18,79741.3,79802.34,665.763,79985.69795451096,80339.08998795331,79618.85263231613,44.77560933888535,-117.15976598285488,68.79062009425883,-0.0022923842536855,-0.0066810563579173,0.002304571864797,0.0001502999506053,-0.0003087193440715,0.0027596651256632,80006.0,80500.0,79181.48,80193.17,16001.31009,77948.52770157775,75351.04632755817,82056.73260310445,62.56099669134907,1880.0330762917,74.39683743567775,0.0287964681900824,0.0642608684077544,-0.0227106605879399,0.0116320250160844,0.0055350076246338,0.014745071224804,1,0,0.0001650038650564678,0.0,0.0,0.0,0.0,1.1105579917454576
2026-05-08 20:00:00,80180.0,80409.09,80089.76,80193.17,1359.50928,80342.30614457755,78966.91469141394,76378.2440331396,49.51684882180336,39.42316526557261,-180.2168563031945,-0.0018562591956121,0.0155287225463727,0.0499478092898435,-0.0007355316552571,0.0012219735852001,0.0068078412538365,80180.0,80299.93,80089.76,80133.09,330.63666,80028.94088075351,80317.13546095556,79638.23869009834,51.17288511643642,-45.09214409165725,70.2109785943633,0.0013013931972644,-0.0022914843750251,0.0062137400078284,0.0004521225980267,-0.0001853427420785,0.002732805512827,80006.0,80500.0,79181.48,80193.17,16001.31009,77948.52770157775,75351.04632755817,82056.73260310445,62.56099669134907,1880.0330762917,74.39683743567775,0.0287964681900824,0.0642608684077544,-0.0227106605879399,0.0116320250160844,0.0055350076246338,0.014745071224804,1,0,0.0023790055936185883,0.0,0.0,0.0,0.0,1.1105579917454576
2026-05-09 00:00:00,80193.18,80550.67,80129.85,80383.95,1093.10948,80346.27222604636,79002.78900302372,76418.10180395414,51.42410514518833,43.29165814041335,-141.07869074268302,0.0004689424027991,0.0174824333976793,0.0518967116746761,-0.0003791657645501,0.0012681379158583,0.0068340384838399,80193.18,80240.87,80129.85,80238.76,206.53644,80097.82404924223,80309.5204709208,79661.8068317276,53.16218139141547,13.147422415335312,60.27528453892482,0.0017595478083289,-0.0008810969173503,0.0072425317880513,0.0005808465657068,-7.806105532326413e-05,0.0026172878295069,80193.18,81080.0,80129.85,80678.4,7548.42177,78208.51553952273,75485.91604078455,82043.01785083476,63.96797215952749,1869.2239410486072,50.870161754067794,0.0315807612948375,0.0687874537603806,-0.0166329553273603,0.0095224699933662,0.0051239432466767,0.0131990915113897,1,0,-0.0019289920438096964,-0.0,0.0,0.0,-0.0,1.1105579917454576
2026-05-09 04:00:00,80383.96,80666.66,80135.0,80228.89,1481.48785,80335.0929664229,79033.82953459273,76456.02009446206,49.77802165751857,33.45971770743199,-120.72850494053152,-0.0013219996703967,0.01512087257374,0.0493469304428418,-0.0002851205648849,0.0012512263312371,0.0065889855114247,80383.96,80666.66,80373.55,80379.9,404.43634,80190.51264268128,80316.17205193895,79689.87055545917,56.20135669976637,65.67726124546607,53.765964625316506,0.0023617177528544,0.0007934634636201,0.008658935442248,0.0008835637754227,7.707726736327913e-05,0.002532295745467,80193.18,81080.0,80129.85,80678.4,7548.42177,78208.51553952273,75485.91604078455,82043.01785083476,63.96797215952749,1869.2239410486072,50.870161754067794,0.0315807612948375,0.0687874537603806,-0.0166329553273603,0.0095224699933662,0.0051239432466767,0.0131990915113897,1,0,0.0014529678772821075,0.0,0.0,0.0,0.0,1.1105579917454576
2026-05-09 08:00:00,80228.88,80452.44,80166.26,80345.46,1009.73824,80336.08030295405,79067.03536916,76494.72098904454,51.04666373218524,34.674354488335666,-95.61109452770228,0.0001167557218447,0.016168870185547,0.050339931451047,-7.74914478095523e-05,0.0012678813416646,0.006279650242321,80228.88,80452.44,80220.0,80407.12,297.06841,80233.50153602083,80316.54839140036,79714.57529042622,56.43234818678891,64.35279954364523,21.83782536720264,0.0021639148317765,0.0011276830293834,0.008687805298474,0.0003115760364318,-1.5272417156375617e-05,0.0023516448775219,80193.18,81080.0,80129.85,80678.4,7548.42177,78208.51553952273,75485.91604078455,82043.01785083476,63.96797215952749,1869.2239410486072,50.870161754067794,0.0315807612948375,0.0687874537603806,-0.0166329553273603,0.0095224699933662,0.0051239432466767,0.0131990915113897,1,0,0.0022709434982386423,0.0,0.0,0.0,0.0,1.1105579917454576
2026-05-09 12:00:00,80345.47,80600.0,80234.0,80527.92,1439.92073,80354.35075029176,79104.01979019392,76534.85232248688,53.04598941675521,49.78605732822325,-64.39951335025175,0.0021600479387558,0.0180003521133648,0.0521731937325487,0.0001005463479708,0.0012813571324215,0.0062961653224221,80345.47,80416.21,80274.03,80397.97,357.45715,80261.8285101155,80316.32461986666,79738.04711138844,55.70261452883641,57.45828289723431,7.898380825003137,0.001696217148446,0.0010165477631074,0.0082761355779091,0.0003423361251539,2.054558277175822e-05,0.0012345535039315,80193.18,81080.0,80129.85,80678.4,7548.42177,78208.51553952273,75485.91604078455,82043.01785083476,63.96797215952749,1869.2239410486072,50.870161754067794,0.0315807612948375,0.0687874537603806,-0.0166329553273603,0.0095224699933662,0.0051239432466767,0.0131990915113897,1,0,0.00509897685175531,0.0,0.0,0.0,0.0,1.1105579917454576
2026-05-09 16:00:00,80527.92,81080.0,80487.4,80938.53,1533.85565,80409.9868693116,79150.4630866447,76578.67001082035,57.27492100190776,93.81356174888788,-16.29760714366971,0.0065731030592932,0.0225907321780029,0.0569330857869901,0.0009322688270243,0.0014757421314237,0.0054362428020907,80527.92,80777.0,80487.4,80625.01,546.55445,80333.95755228924,80331.49772189336,79766.75570304683,62.27747942511321,85.88088981001056,23.896360519974092,0.003623031362812,0.0036537632987096,0.0107595487542234,0.0007450699182098,0.0001653177717675,0.0011553190377092,80193.18,81080.0,80129.85,80678.4,7548.42177,78208.51553952273,75485.91604078455,82043.01785083476,63.96797215952749,1869.2239410486072,50.870161754067794,0.0315807612948375,0.0687874537603806,-0.0166329553273603,0.0095224699933662,0.0051239432466767,0.0131990915113897,1,0,-0.003213920490031219,-0.0,0.0,0.0,-0.0,1.1105579917454576
2026-05-09 20:00:00,80938.53,80938.53,80621.88,80678.4,990.30982,80435.55002461527,79189.14503381825,76619.46334404602,53.95926408563806,106.48783373944752,-2.8986681224880613,0.0030191871045875,0.0188063018680874,0.0529752686693725,0.0012381699640573,0.0015443814743796,0.0050470345396088,80938.53,80938.53,80744.98,80805.5,144.14004,80509.45566308219,80383.61388981562,79809.86210857514,63.35967649047687,167.86842102180526,53.32380897912199,0.0036771374800582,0.0052484093432608,0.0124751235639321,0.0016161273435366,0.0004970376231061,0.0012705603968136,80193.18,81080.0,80129.85,80678.4,7548.42177,78208.51553952273,75485.91604078455,82043.01785083476,63.96797215952749,1869.2239410486072,50.870161754067794,0.0315807612948375,0.0687874537603806,-0.0166329553273603,0.0095224699933662,0.0051239432466767,0.0131990915113897,1,0,0.001197346501665919,0.0,0.0,0.0,0.0,1.1105579917454576
2026-05-10 00:00:00,80678.41,80887.15,80572.77,80775.0,1332.26793,80467.87859369953,79229.29326081018,76660.81196748835,55.001050832344205,122.91026525640336,10.819010715574224,0.0038166957010411,0.0195092834426983,0.053667420510188,0.001412840031034,0.0015836549261152,0.0050319487769795,80678.41,80770.51,80610.64,80680.04,346.27712,80580.67868351424,80417.29453254584,79845.9377844032,57.24277428515547,144.0458133684151,5.085657957495499,0.0012330662648797,0.0032672756399161,0.0104463951296934,0.0005634528587503,0.0002938606817766,0.0012884467146299,80678.41,82479.32,80279.77,82210.07,12034.31882,78589.61596433009,75656.14778658748,82044.68006127422,68.04966157279446,1961.6380494359616,114.62741611313776,0.0460678423128209,0.0866277547186248,0.0020158520772128,0.0112899369705623,0.0057277410323841,0.0125277942005547,2,1,-0.000482451253481897,-0.000482451253481897,1.0,0.0004,-0.000882451253481897,1.1095779784535775
2026-05-10 04:00:00,80774.99,80840.0,80658.97,80736.03,1238.41638,80493.416822871,79267.43849471372,76701.36140064767,54.46562780156628,131.26743792345223,15.340946706098464,0.0030140747741256,0.0185270463279095,0.0526023075167771,0.0010375571096037,0.0014778865910229,0.0050317593239369,80774.99,80840.0,80722.78,80759.93,253.45188,80637.23065129374,80449.74540632147,79881.37713700111,59.87086029654148,124.69950280465127,-8.688349478295493,0.0015216215601061,0.0038556317625605,0.0109982187899955,0.0005777749767423,0.0003190504761694,0.0011567145725484,80678.41,82479.32,80279.77,82210.07,12034.31882,78589.61596433009,75656.14778658748,82044.68006127422,68.04966157279446,1961.6380494359616,114.62741611313776,0.0460678423128209,0.0866277547186248,0.0020158520772128,0.0112899369705623,0.0057277410323841,0.0125277942005547,1,0,0.001055043206855899,0.0,1.0,0.0004,-0.0004,1.109134147262196
2026-05-10 08:00:00,80736.03,80975.4,80691.0,80821.21,1108.70905,80524.63522069281,79306.77448218933,76742.35491904919,55.48566925784862,143.11414086289005,21.750119716429023,0.0036830316398748,0.0190959161773851,0.0531499858878887,0.0011075351141414,0.0014854238964299,0.0047535030630089,80736.03,80909.65,80715.33,80830.33,252.36808,80676.14100640808,80479.15973896075,79915.46442329919,62.27801566406968,103.28817460841674,-13.851410522415575,0.0019112093323808,0.004363493135096,0.0114479166617229,0.0004074609533331,0.0002866069757683,0.001058595800881,80678.41,82479.32,80279.77,82210.07,12034.31882,78589.61596433009,75656.14778658748,82044.68006127422,68.04966157279446,1961.6380494359616,114.62741611313776,0.0460678423128209,0.0866277547186248,0.0020158520772128,0.0112899369705623,0.0057277410323841,0.0125277942005547,1,0,0.007384200261292717,0.0,0.0,0.0,0.0,1.109134147262196
2026-05-10 12:00:00,80821.21,81442.81,80784.2,81418.01,1642.67937,80609.71853300779,79360.22348264023,76788.87885020293,61.92187459803809,198.37279255775505,61.6070171290352,0.0100272210559974,0.0259296966043688,0.0602838746848669,0.0017626901788283,0.0016525481478049,0.0046581145901234,80821.21,80950.0,80784.2,80927.72,235.68491,80737.30821199041,80516.15487547962,79952.4241863988,64.49945208121976,105.70003767813614,-3.296870414395101,0.0023584113989734,0.0051115844411208,0.0121984520610335,0.0006024761659384,0.0003562178605307,0.0009458212776765,80678.41,82479.32,80279.77,82210.07,12034.31882,78589.61596433009,75656.14778658748,82044.68006127422,68.04966157279446,1961.6380494359616,114.62741611313776,0.0460678423128209,0.0866277547186248,0.0020158520772128,0.0112899369705623,0.0057277410323841,0.0125277942005547,1,0,0.00024343508272939296,0.0,0.0,0.0,0.0,1.109134147262196
2026-05-10 16:00:00,81418.01,81583.11,81148.0,81437.83,1798.22732,80688.58629176895,79412.8211159911,76835.13707059892,62.117770384242775,240.98703200463208,83.37700526072979,0.0092856219530454,0.0254997726507052,0.0599034908361255,0.0024246637377491,0.0018340774476657,0.0042662459815707,81418.01,81500.0,81200.0,81378.25,595.22707,80893.24467919645,80582.31100553974,80001.0121373657,76.02732449504758,177.16929594267276,46.17451202648044,0.0059956220414568,0.009877341373413,0.017215255480387,0.0016544937067681,0.0006783269666792,0.0013386488314228,80678.41,82479.32,80279.77,82210.07,12034.31882,78589.61596433009,75656.14778658748,82044.68006127422,68.04966157279446,1961.6380494359616,114.62741611313776,0.0460678423128209,0.0866277547186248,0.0020158520772128,0.0112899369705623,0.0057277410323841,0.0125277942005547,1,0,0.009482570937855428,0.0,0.0,0.0,0.0,1.109134147262196
2026-05-10 20:00:00,81437.83,82479.32,80279.77,82210.07,4914.01877,80833.48950207667,79483.63754343436,76888.61899029446,68.84339965323024,333.2311565626733,140.4969038550168,0.0170298289286146,0.034301807778686,0.0692098659019648,0.0038355253710542,0.0022301129052317,0.0036367463244808,81437.83,81459.66,80279.77,80734.88,1021.73969,80995.73139328552,80644.82456907727,80049.10905216083,44.974923236990456,163.95751584527898,-3.184169946455057,-0.0032205572910862,0.0011166920060144,0.0085668779572839,0.0005802320274885,0.0004948079912225,0.0025254454469174,80678.41,82479.32,80279.77,82210.07,12034.31882,78589.61596433009,75656.14778658748,82044.68006127422,68.04966157279446,1961.6380494359616,114.62741611313776,0.0460678423128209,0.0866277547186248,0.0020158520772128,0.0112899369705623,0.0057277410323841,0.0125277942005547,1,0,-0.01793040682242475,-0.0,0.0,0.0,-0.0,1.109134147262196
2026-05-11 00:00:00,82210.07,82380.0,80525.0,80736.01,3139.85094,80824.20573997413,79515.34317524615,76926.90148790347,50.436213069000246,284.11585635530355,73.10528291811764,-0.0010912045366443,0.0153513369371189,0.0495159487568272,0.0026608107666139,0.001954627719009,0.005624294184275,82210.07,82380.0,81280.0,81471.13,1294.00066,81207.99100510776,80739.80335889162,80110.49082627897,55.65831823166466,250.99982647725847,53.39729495959131,0.003240309132579,0.0090578204390418,0.0169845317346963,0.0029452440168356,0.0011539674886476,0.0049723290265746,82210.07,82380.0,80462.97,81745.65,12951.76056,78890.19063439389,75810.31239958525,82041.70463777895,65.62230745153424,1974.639666554984,102.1032265857275,0.0361953665296532,0.0782919554417667,-0.0036085871092764,0.0120805736885916,0.0060950191724027,0.0126990441644577,2,1,5.4374745544150116e-05,5.4374745544150116e-05,1.0,0.0004,-0.0003456252544558499,1.108750802490323
2026-05-11 04:00:00,80736.0,81049.51,80639.99,80740.4,1595.10256,80816.22424092898,79546.35727207536,76964.8467467303,50.4786800472819,242.74761993807624,25.38963720071223,-0.0009382304313417,0.015010652515999,0.0490555547481824,0.0015818587860554,0.0016815440404669,0.0056027662470039,80736.0,80879.12,80639.99,80824.61,378.47076,81148.49401070876,80770.0420360064,80147.517230329,45.893765143551775,97.81398788822116,-77.06561472742425,-0.0039912510349978,0.0006755965778657,0.0084480816508034,-0.001076754417562,0.0001355840921712,0.0052224690975087,82210.07,82380.0,80462.97,81745.65,12951.76056,78890.19063439389,75810.31239958525,82041.70463777895,65.62230745153424,1974.639666554984,102.1032265857275,0.0361953665296532,0.0782919554417667,-0.0036085871092764,0.0120805736885916,0.0060950191724027,0.0126990441644577,1,0,0.005654418358095992,0.0,1.0,0.0004,-0.0004,1.1083073021693268
2026-05-11 08:00:00,80740.4,81200.0,80621.87,81196.94,1639.3936,80852.48288465003,79588.14417657978,77006.95712735984,54.81462506655056,243.98939915605297,21.30513313495115,0.0042603158624256,0.020214013532604,0.0544104458732274,0.0002349692273631,0.0013148194568763,0.0055415979928308,80740.4,80863.42,80621.87,80767.97,463.92135,81029.40111254866,80771.9886141191,80172.73095681984,45.11724163054258,-19.347649734816518,-97.90890588239633,-0.0032263735009658,-4.97525712569981e-05,0.0074244576188972,-0.0010969405027466,4.5767020231402e-06,0.0052130618537492,82210.07,82380.0,80462.97,81745.65,12951.76056,78890.19063439389,75810.31239958525,82041.70463777895,65.62230745153424,1974.639666554984,102.1032265857275,0.0361953665296532,0.0782919554417667,-0.0036085871092764,0.0120805736885916,0.0060950191724027,0.0126990441644577,1,0,0.0030661253983215175,0.0,0.0,0.0,0.0,1.1083073021693268
